observation_timestamp,origin,destination,departure_date,lead_time_days,carrier,flight_number,fare_class,base_fare,taxes,airport_fee,fuel_surcharge,user_development_fee,convenience_fee,other_fee,total_fare,currency,source,source_url,availability_status,collection_status,raw_hash,created_at
2026-08-09T10:00:00,MAA,DEL,2026-08-16,7,Akasa Air,QP-1304,Economy,14448.87,792.78,302.78,1406.76,282.44,300.0,1.32,17534.95,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-16,AVAILABLE,VALID,07d9329283be08691d43b2f20a771415b9cf249287c23d05dab7128e7e38356b,2026-09-04T00:39:47.586901
2026-08-09T10:00:00,MAA,DEL,2026-08-16,7,Akasa Air,QP-1102,Economy,14031.84,767.23,317.94,1312.85,255.2,300.0,0.9,16985.96,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-16,AVAILABLE,VALID,fed96ec864b17cc3f5da64112e49eba6479f21f75a561ccfef46b9f97dfbd265,2026-09-04T00:39:47.586922
2026-08-09T10:00:00,MAA,DEL,2026-08-16,7,SpiceJet,SG-403,Economy,13899.31,757.43,293.78,1249.39,228.17,300.0,44.86,16772.94,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-16,AVAILABLE,VALID,a9a79fbcc92205a39aa1d39955112d00b185f5147946f954c11bc82f117321b1,2026-09-04T00:39:47.586955
2026-08-09T10:00:00,MAA,DEL,2026-08-16,7,SpiceJet,SG-201,Economy,13856.07,751.19,323.65,1167.78,186.37,300.0,11.6,16596.66,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-16,AVAILABLE,VALID,6cd8fee24002df71772c25efe0115a044b05af685326f59e0f1e5b106d1208e1,2026-09-04T00:39:47.586977
2026-08-09T10:00:00,MAA,DEL,2026-08-24,15,IndiGo,6E-408,Economy,8766.61,508.88,359.32,1410.92,242.49,300.0,49.55,11637.77,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-24,AVAILABLE,VALID,801dc90aedf9455db2c44ecb51f61850423785770896d93a72fb38ed94dacfe6,2026-09-04T00:39:47.587018
2026-08-09T10:00:00,MAA,DEL,2026-08-24,15,Air India,AI-801,Economy,9662.8,540.36,298.06,1144.35,184.81,300.0,17.48,12147.86,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-24,AVAILABLE,VALID,ec0dcf993c7a87d92be916e3bc10d33533d3e6b26959584eab04b74dec332800,2026-09-04T00:39:47.587051
2026-08-09T10:00:00,MAA,DEL,2026-08-24,15,Vistara,UK-812,Economy,10283.95,576.16,345.76,1239.24,252.22,300.0,3.82,13001.15,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-24,AVAILABLE,VALID,55c5456135d04dd8ba816d8c1b41a152bf6f422fc930d423da05f94f529a6a54,2026-09-04T00:39:47.587182
2026-08-09T10:00:00,MAA,DEL,2026-08-24,15,Akasa Air,QP-1304,Economy,8310.91,484.78,369.76,1384.7,274.46,300.0,22.18,11146.79,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-24,AVAILABLE,VALID,4fab61d70379eb0e9480dadb21eb96843dcb582ed0c59acacadca95aa1b291f6,2026-09-04T00:39:47.587316
2026-08-09T10:00:00,MAA,DEL,2026-08-24,15,SpiceJet,SG-403,Economy,8064.11,462.89,349.78,1193.64,235.38,300.0,2.7,10608.5,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-24,AVAILABLE,VALID,ed0c6175625b6b202e559c79bbc3ae3260b172054e60c3c2e1c75ba56d486209,2026-09-04T00:39:47.587351
2026-08-09T10:00:00,MAA,DEL,2026-08-24,15,SpiceJet,SG-201,Economy,8136.04,472.69,307.98,1317.66,202.39,300.0,6.86,10743.62,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-24,AVAILABLE,VALID,6c044f05bda2790456323f7bcc90cbf3025cab2c87d1e1503c60217489d41d6b,2026-09-04T00:39:47.587369
2026-08-09T10:00:00,MAA,DEL,2026-09-08,30,IndiGo,6E-305,Economy,6920.09,404.69,317.24,1173.77,269.8,300.0,7.1,9392.69,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-08,AVAILABLE,VALID,c9f0e1adbd97e6c5d29eeb8be2ae0969348be9518dc78a4f7ce059b6300040f7,2026-09-04T00:39:47.587408
2026-08-09T10:00:00,MAA,DEL,2026-09-08,30,Air India,AI-502,Economy,7971.19,453.93,363.63,1107.45,209.73,300.0,29.41,10435.34,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-08,AVAILABLE,VALID,689a2824a24bb4dc65d374e3f2dca0e79aa149e29cf4fb55b2f3d6e06054fc3a,2026-09-04T00:39:47.587432
2026-08-09T10:00:00,MAA,DEL,2026-09-08,30,Air India,AI-603,Economy,7975.89,454.84,365.46,1120.9,222.23,300.0,0.94,10440.26,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-08,AVAILABLE,VALID,8a8d02c8e8550a84de074033ef76556b20ef745986e06813b2154f0f115c720b,2026-09-04T00:39:47.587453
2026-08-09T10:00:00,MAA,DEL,2026-09-08,30,Vistara,UK-945,Economy,8151.52,465.8,323.11,1164.55,185.75,300.0,15.26,10605.99,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-08,AVAILABLE,VALID,8f7454f1eff8c4bd56decc86a7a83a397d730bcc53f9c27e2453f5cab7921900,2026-09-04T00:39:47.587476
2026-08-09T10:00:00,MAA,DEL,2026-09-08,30,Vistara,UK-812,Economy,8210.29,465.97,340.87,1109.1,278.25,300.0,46.13,10750.61,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-08,AVAILABLE,VALID,fef77adfb53fc9a4c034bd7215714f07680f344376b0364cb16986a558d15409,2026-09-04T00:39:47.587494
2026-08-09T10:00:00,MAA,DEL,2026-09-08,30,Akasa Air,QP-1102,Economy,6443.87,391.71,323.41,1390.23,227.03,300.0,36.46,9112.71,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-08,AVAILABLE,VALID,36e6b2de20c0c79bac3428bfba0817553c827a91256b26c4caecb84ee5eb12fb,2026-09-04T00:39:47.587517
2026-08-09T10:00:00,MAA,DEL,2026-09-08,30,SpiceJet,SG-201,Economy,6375.72,390.45,373.25,1433.37,211.62,300.0,49.54,9133.95,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-08,AVAILABLE,VALID,44ffa5c1ccbafb7120957df464224af0badfcfc964eb06ca86f588ff5d90a48e,2026-09-04T00:39:47.587541
2026-08-09T10:00:00,MAA,DEL,2026-09-23,45,IndiGo,6E-305,Economy,6259.31,376.14,379.26,1263.57,206.2,300.0,45.39,8829.87,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-23,AVAILABLE,VALID,c1adbec5b31a6a4c90f214eab3138d7039583014a6c5de9d29dbec3abe916456,2026-09-04T00:39:47.587580
2026-08-09T10:00:00,MAA,DEL,2026-09-23,45,IndiGo,6E-101,Economy,6174.35,368.52,379.88,1196.04,264.85,300.0,14.79,8698.43,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-23,AVAILABLE,VALID,3a25393ae73ad50f5ad979d6fec5b74d2cb114cac2879d2c998f719a3af24f2c,2026-09-04T00:39:47.587630
2026-08-09T10:00:00,MAA,DEL,2026-09-23,45,Air India,AI-502,Economy,6896.35,404.52,305.05,1194.06,251.83,300.0,38.58,9390.39,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-23,AVAILABLE,VALID,acf8d3450870f4fd86e3a8082b017c164b23ae1d0b4fdce183a2c6c731664316,2026-09-04T00:39:47.587659
2026-08-09T10:00:00,MAA,DEL,2026-09-23,45,Vistara,UK-812,Economy,7532.04,439.37,281.73,1255.33,180.98,300.0,1.85,9991.3,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-23,AVAILABLE,VALID,b4e6cb6b97f85785851f511bf52287ef7a5215920ebeb9f63fb681078cc33c5b,2026-09-04T00:39:47.587691
2026-08-09T10:00:00,MAA,DEL,2026-09-23,45,Vistara,UK-945,Economy,7454.36,437.46,320.86,1294.81,243.75,300.0,3.98,10055.22,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-23,AVAILABLE,VALID,48c15860b823968f9efc7ece7adc2f3924e4ecf9758b7f848e69fe86af576220,2026-09-04T00:39:47.587719
2026-08-09T10:00:00,MAA,DEL,2026-09-23,45,Akasa Air,QP-1102,Economy,5719.51,354.38,307.61,1368.09,275.6,300.0,6.36,8331.55,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-23,AVAILABLE,VALID,a531e382744cf8d9a28f67dee6b7be8a9157c70d2c97faa2464629211d32a1ab,2026-09-04T00:39:47.587746
2026-08-09T10:00:00,MAA,DEL,2026-09-23,45,Akasa Air,QP-1304,Economy,5709.95,351.31,284.96,1316.28,192.59,300.0,1.93,8157.02,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-23,AVAILABLE,VALID,3817a2554b66a8328adbeff93cb9fef2afff6dbcfbefa8ea2b31a51ea1de9354,2026-09-04T00:39:47.587767
2026-08-09T10:00:00,MAA,DEL,2026-09-23,45,SpiceJet,SG-403,Economy,5705.39,344.26,375.17,1179.78,289.12,300.0,48.76,8242.48,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-23,AVAILABLE,VALID,6ff4bcd542d757fe262c85bd577397a5cac0cc875b3405c221a3838d32add047,2026-09-04T00:39:47.587802
2026-08-09T10:00:00,MAA,DEL,2026-09-23,45,SpiceJet,SG-201,Economy,5788.33,359.28,334.04,1397.29,184.92,300.0,11.73,8375.59,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-23,AVAILABLE,VALID,40303258a3b5278bde0eb058ca5a05a6ffa9d42cee0f4ed9ffc90690858ae66c,2026-09-04T00:39:47.587826
2026-08-09T10:00:00,CCU,BLR,2026-08-10,1,IndiGo,6E-101,Economy,13214.4,719.29,337.04,1171.41,271.21,300.0,34.05,16047.4,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-10,AVAILABLE,VALID,8ff97d2af74a997116bc8350ad0756de9748733dfaa63abc795c368c18256a30,2026-09-04T00:39:47.587870
2026-08-09T10:00:00,CCU,BLR,2026-08-10,1,IndiGo,6E-305,Economy,13449.98,732.45,282.47,1199.08,246.77,300.0,18.01,16228.76,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-10,AVAILABLE,VALID,ae449f8a7b3d5d9f332db244328a989b11f5315fa66d0d499a8d136da34c0d73,2026-09-04T00:39:47.587890
2026-08-09T10:00:00,CCU,BLR,2026-08-10,1,Air India,AI-603,Economy,15483.37,831.97,284.46,1156.11,282.33,300.0,45.59,18383.83,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-10,AVAILABLE,VALID,3bdf10ac5187d4fd1247e1ae129175596b4eb53f11b48037ae5424155164635e,2026-09-04T00:39:47.587916
2026-08-09T10:00:00,CCU,BLR,2026-08-10,1,Air India,AI-502,Economy,15473.46,842.81,331.08,1382.81,265.9,300.0,25.41,18621.47,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-10,AVAILABLE,VALID,cde2394d5e2c1aa0d333c34f8c4792517a2b7608fad0265fa7dcc930fcbf756d,2026-09-04T00:39:47.587935
2026-08-09T10:00:00,CCU,BLR,2026-08-10,1,Vistara,UK-945,Economy,16604.64,885.8,352.63,1111.41,221.92,300.0,49.89,19526.29,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-10,AVAILABLE,VALID,63a444286a879eef30f1dfaad08c53a97fa9d6f1e7ba680168dc6b87680678ee,2026-09-04T00:39:47.587961
2026-08-09T10:00:00,CCU,BLR,2026-08-10,1,Vistara,UK-812,Economy,15989.31,870.84,302.46,1427.43,235.38,300.0,28.72,19154.14,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-10,AVAILABLE,VALID,a319aadd836cf773bd3bf2d72f8f20b9fbed2ddc7c096cec5bf92db3965fb9ee,2026-09-04T00:39:47.587980
2026-08-09T10:00:00,CCU,BLR,2026-08-10,1,Akasa Air,QP-1102,Economy,12893.31,711.2,332.03,1330.72,214.86,300.0,9.75,15791.87,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-10,AVAILABLE,VALID,6dbd0f3ebf8b3305bcd228637c2e9459350e60c50b01ad42d6b236bb71982154,2026-09-04T00:39:47.588006
2026-08-09T10:00:00,CCU,BLR,2026-08-10,1,Akasa Air,QP-1304,Economy,13088.22,715.16,359.9,1215.04,287.52,300.0,11.54,15977.38,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-10,AVAILABLE,VALID,cb6a546f5e9af6604f1e3a219c209d416e644018e200dca429a0c10f2e09f95a,2026-09-04T00:39:47.588025
2026-08-09T10:00:00,CCU,BLR,2026-08-10,1,SpiceJet,SG-201,Economy,12520.12,697.76,320.99,1435.16,188.77,300.0,28.02,15490.82,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-10,AVAILABLE,VALID,6332a7af6fd225aeecdbc797a7bf07a9d084fb7f29181488298126e52301cb74,2026-09-04T00:39:47.588049
2026-08-09T10:00:00,CCU,BLR,2026-08-16,7,IndiGo,6E-408,Economy,15581.62,847.84,302.98,1375.21,271.06,300.0,49.34,18728.05,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-16,AVAILABLE,VALID,ce0a43fc11c2ac75d987ba1bc022b73d50761c8a0680586c7a8566cd6ce289a5,2026-09-04T00:39:47.588078
2026-08-09T10:00:00,CCU,BLR,2026-08-16,7,IndiGo,6E-305,Economy,15593.14,850.57,347.41,1418.24,253.25,300.0,30.28,18792.89,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-16,AVAILABLE,VALID,194618276803be98466b0ca3c52b5006ce17e912e5df084a6f2e6040cb24f3b3,2026-09-04T00:39:47.588103
2026-08-09T10:00:00,CCU,BLR,2026-08-16,7,Air India,AI-603,Economy,17629.04,943.82,378.32,1247.36,243.36,300.0,31.63,20773.53,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-16,AVAILABLE,VALID,908f7b947eceda7fd6c89ae56e09f8302755d39f266af6d71538e27dcaa4fa3b,2026-09-04T00:39:47.588130
2026-08-09T10:00:00,CCU,BLR,2026-08-16,7,Air India,AI-801,Economy,18365.81,988.63,281.55,1406.74,193.29,300.0,13.17,21549.19,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-16,AVAILABLE,VALID,b4e0ff46d884ce2f83288446ee24ab724376d022f08f4061147ed393ad847a16,2026-09-04T00:39:47.588149
2026-08-09T10:00:00,CCU,BLR,2026-08-16,7,Vistara,UK-945,Economy,19464.47,1042.82,282.39,1391.85,198.36,300.0,3.65,22683.54,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-16,AVAILABLE,VALID,e009bee5880a4a2504adb084723f1e85129ce7ca1ca48b490453a6c6e7d41f0c,2026-09-04T00:39:47.588182
2026-08-09T10:00:00,CCU,BLR,2026-08-16,7,Vistara,UK-812,Economy,19139.43,1018.76,322.24,1235.84,194.02,300.0,34.85,22245.14,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-16,AVAILABLE,VALID,2bf158102db7337f0b465a5a96bbbe4c4775cd1fbb39f8cd4e291e7fb9bcbd62,2026-09-04T00:39:47.588202
2026-08-09T10:00:00,CCU,BLR,2026-08-16,7,Akasa Air,QP-1102,Economy,15303.0,835.87,339.15,1414.42,247.83,300.0,49.71,18489.98,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-16,AVAILABLE,VALID,17266636fd480061f2fc1863dc1b8db2ecde565726e5e47dda5abfd8660eec62,2026-09-04T00:39:47.588231
2026-08-09T10:00:00,CCU,BLR,2026-08-16,7,Akasa Air,QP-1304,Economy,15183.96,820.41,324.89,1224.24,224.98,300.0,22.49,18100.97,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-16,AVAILABLE,VALID,d30538ba52dc573fb81217039a331463f0504b5d75b217514b06ef5596354e28,2026-09-04T00:39:47.588252
2026-08-09T10:00:00,CCU,BLR,2026-08-16,7,SpiceJet,SG-403,Economy,14860.4,810.68,338.96,1353.3,270.21,300.0,25.47,17959.02,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-16,AVAILABLE,VALID,46c68bc9d37e5e4c5faa831b9517ffe1f2891b79dda55ebe47dfd2d709c10c60,2026-09-04T00:39:47.588286
2026-08-09T10:00:00,CCU,BLR,2026-08-16,7,SpiceJet,SG-201,Economy,14327.44,781.75,347.39,1307.57,229.89,300.0,16.02,17310.06,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-16,AVAILABLE,VALID,9da5957fdf393e21bd2ec3670861deb8fdf68871c5613904977d64b0a827bcfd,2026-09-04T00:39:47.588329
2026-08-09T10:00:00,CCU,BLR,2026-08-24,15,IndiGo,6E-101,Economy,9026.85,512.31,336.41,1219.39,278.7,300.0,28.99,11702.65,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-24,AVAILABLE,VALID,c6705687cb21bf885898403a9d881d31df19e81362b768c3bb4b8ec334e08c5f,2026-09-04T00:39:47.588372
2026-08-09T10:00:00,CCU,BLR,2026-08-24,15,IndiGo,6E-408,Economy,9085.83,514.94,311.86,1212.98,199.63,300.0,7.16,11632.4,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-24,AVAILABLE,VALID,7e191aaaa2edac25dfbc8492ba2f80f15271c29b11bda4969f228f01173e0d93,2026-09-04T00:39:47.588391
2026-08-09T10:00:00,CCU,BLR,2026-08-24,15,Air India,AI-603,Economy,10405.89,585.36,341.55,1301.3,190.94,300.0,14.24,13139.28,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-24,AVAILABLE,VALID,02fe83cdd456f82575da97aa599c400ac79f3a757ea89d35b4f610198362992e,2026-09-04T00:39:47.588416
2026-08-09T10:00:00,CCU,BLR,2026-08-24,15,Vistara,UK-812,Economy,10881.82,602.05,373.92,1159.26,208.54,300.0,30.31,13555.9,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-24,AVAILABLE,VALID,c0401b0879641317ab575625aa5597ae2d04b9b518e047d2a9a21ce40f9a3a25,2026-09-04T00:39:47.588440
2026-08-09T10:00:00,CCU,BLR,2026-08-24,15,Vistara,UK-945,Economy,10886.26,604.19,289.6,1197.52,240.74,300.0,25.43,13543.74,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-24,AVAILABLE,VALID,c7a452d31fc2018a65db1c4b5fee50d3e14f776c3359cb8388bf9e122279e83a,2026-09-04T00:39:47.588458
2026-08-09T10:00:00,CCU,BLR,2026-08-24,15,Akasa Air,QP-1102,Economy,8449.59,492.05,282.58,1391.38,202.35,300.0,47.09,11165.04,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-24,AVAILABLE,VALID,fe3c1128eae06cca62dbdc71cb35e1c060dc6ca2b89a71cf807f23f16c5e6964,2026-09-04T00:39:47.588482
2026-08-09T10:00:00,CCU,BLR,2026-08-24,15,SpiceJet,SG-201,Economy,8393.95,476.62,350.63,1138.37,272.92,300.0,22.22,10954.71,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-24,AVAILABLE,VALID,3654dd20bdc345d019d6638400520b09ed0245783b889b3cd53de8833eafa8b4,2026-09-04T00:39:47.588508
2026-08-09T10:00:00,CCU,BLR,2026-08-24,15,SpiceJet,SG-403,Economy,8380.43,489.15,379.31,1402.58,260.48,300.0,5.82,11217.77,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-24,AVAILABLE,VALID,b47e078fe264e141a696514def5107621b66f67ea6d20ab75aab6f2416a7c0a2,2026-09-04T00:39:47.588528
2026-08-09T10:00:00,CCU,BLR,2026-09-08,30,IndiGo,6E-204,Economy,7282.3,424.84,330.71,1214.49,210.37,300.0,31.53,9794.24,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-09-08,AVAILABLE,VALID,2c92efbd97f38dbb32d9562bb6dec7affe38409814a121ffd52adb806057e02e,2026-09-04T00:39:47.588561
2026-08-09T10:00:00,CCU,BLR,2026-09-08,30,Air India,AI-502,Economy,8285.64,484.9,283.84,1412.3,191.05,300.0,35.26,10992.99,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-09-08,AVAILABLE,VALID,69450af268dc88382e5640d5e9bd113ed819c45bcbc86dcc9a0bbe70ce7a0d5c,2026-09-04T00:39:47.588596
2026-08-09T10:00:00,CCU,BLR,2026-09-08,30,Vistara,UK-945,Economy,8908.21,511.39,304.59,1319.55,244.5,300.0,43.61,11631.85,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-09-08,AVAILABLE,VALID,6d7d324355aae5f0b64bd3ecd0c479ac4132dc3a7e1c05d65b130e026130c78b,2026-09-04T00:39:47.588624
2026-08-09T10:00:00,CCU,BLR,2026-09-08,30,Akasa Air,QP-1304,Economy,6830.2,404.99,298.71,1269.58,234.64,300.0,6.59,9344.71,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-09-08,AVAILABLE,VALID,025c55ad27fa53a0b30f49f48b11dc8c0bdf3019917cbd5bb3b4f95d39d8a68b,2026-09-04T00:39:47.588654
2026-08-09T10:00:00,CCU,BLR,2026-09-08,30,SpiceJet,SG-201,Economy,6530.07,382.68,335.77,1123.54,202.94,300.0,8.91,8883.91,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-09-08,AVAILABLE,VALID,0172cdb9f4d40d83e6b2951bdb875997fe05119764b5d8892adf5a4072364c74,2026-09-04T00:39:47.588680
2026-08-09T10:00:00,CCU,BLR,2026-09-23,45,IndiGo,6E-408,Economy,6470.4,389.68,328.42,1323.2,252.26,300.0,9.0,9072.96,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-09-23,AVAILABLE,VALID,9d795ecbc37a90c7fff775fff8a6074cfb9693f06e8d4e47b4b54a964f91fc29,2026-09-04T00:39:47.588710
2026-08-09T10:00:00,CCU,BLR,2026-09-23,45,IndiGo,6E-305,Economy,6356.99,377.96,328.51,1202.24,267.64,300.0,19.61,8852.95,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-09-23,AVAILABLE,VALID,23e0387c19fc4a4c166e6a45b7f8afc56aa77fc0579d90e255ba003a747eeb85,2026-09-04T00:39:47.588731
2026-08-09T10:00:00,CCU,BLR,2026-09-23,45,Air India,AI-603,Economy,7242.21,433.96,369.68,1437.02,264.03,300.0,20.98,10067.88,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-09-23,AVAILABLE,VALID,4570b5ac954cb7dbdfbf832ca2ea2f543605dd2905a48e3dbe862238ba01621d,2026-09-04T00:39:47.588763
2026-08-09T10:00:00,CCU,BLR,2026-09-23,45,Air India,AI-801,Economy,7252.66,425.07,297.62,1248.7,285.19,300.0,33.03,9842.27,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-09-23,AVAILABLE,VALID,76d755c927557e4ad3fa023b0e0d302476751bc522bfbdc4d7decc6342ac912e,2026-09-04T00:39:47.588792
2026-08-09T10:00:00,CCU,BLR,2026-09-23,45,Vistara,UK-945,Economy,7929.06,466.57,340.11,1402.4,255.59,300.0,1.45,10695.18,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-09-23,AVAILABLE,VALID,3372cd4d7262fa39ed3bb33a354720f81c178d7e652d9cc6263db6262833d123,2026-09-04T00:39:47.588827
2026-08-09T10:00:00,CCU,BLR,2026-09-23,45,Vistara,UK-812,Economy,7685.41,454.16,320.9,1397.85,241.85,300.0,16.16,10416.33,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-09-23,AVAILABLE,VALID,b1f9a8d8c4765a14032be2f7d7dbfd6ca5fb66f7807ad2e36d1e8ad6d4965cf2,2026-09-04T00:39:47.588888
2026-08-09T10:00:00,CCU,BLR,2026-09-23,45,Akasa Air,QP-1304,Economy,6098.3,364.48,285.46,1191.24,233.41,300.0,10.95,8483.84,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-09-23,AVAILABLE,VALID,c9da1f3a4605d6405e74c6178401982271e88512ddcdb8564fe3086efe5919db,2026-09-04T00:39:47.588943
2026-08-09T10:00:00,CCU,BLR,2026-09-23,45,Akasa Air,QP-1102,Economy,5982.13,361.94,302.13,1256.67,276.32,300.0,26.8,8505.99,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-09-23,AVAILABLE,VALID,f88f6a162c848df7f3aad930907a04f02cb474fa6d21468d24a1e5bcab871f2e,2026-09-04T00:39:47.588971
2026-08-09T10:00:00,CCU,BLR,2026-09-23,45,SpiceJet,SG-403,Economy,5881.24,358.51,375.03,1288.92,182.32,300.0,18.96,8404.98,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-09-23,AVAILABLE,VALID,c2aa0ed9143f99ea3e683bc9f49d9f5a41a0ace9045f7d35165ef083bcf134f7,2026-09-04T00:39:47.589001
2026-08-09T10:00:00,DEL,HYD,2026-08-10,1,IndiGo,6E-305,Economy,10319.84,571.85,301.05,1117.23,238.9,300.0,49.26,12898.13,INR,realtime_provider,https://api.airfarex.in/search?origin=DEL&dest=HYD&date=2026-08-10,AVAILABLE,VALID,9303f33158c8937bb5bbc2ec005cddef2d81fae923b45dff5a3fbebe32c9a106,2026-09-04T00:39:47.589043
2026-08-09T10:00:00,DEL,HYD,2026-08-10,1,IndiGo,6E-408,Economy,10495.0,592.31,309.02,1351.24,197.75,300.0,18.69,13264.01,INR,realtime_provider,https://api.airfarex.in/search?origin=DEL&dest=HYD&date=2026-08-10,AVAILABLE,VALID,d3c701eb46efa0d6982b7635218dfc3765051f0ad127e596795f8b18c79154ec,2026-09-04T00:39:47.589067
2026-08-09T10:00:00,DEL,HYD,2026-08-10,1,Air India,AI-801,Economy,11748.15,642.76,374.04,1107.01,191.28,300.0,19.9,14383.14,INR,realtime_provider,https://api.airfarex.in/search?origin=DEL&dest=HYD&date=2026-08-10,AVAILABLE,VALID,a17ff63a58154a91d98feceff3ac921c07d57b1cb153c10b547e47809111818a,2026-09-04T00:39:47.589094
